river,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean,temp_max_imputed,temp_min_imputed,precip_bias_factor,precip_imputed,ndvi,water_level_imputed_v2,wl_imputed_v2,water_level_m
Rusizi,2013,6,2.29,,29.816666666666663,17.586666666666666,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.319641680555605,14.287440000000004,30.381860000000017,1.93023678148,0.9769733430419444,1.2898269861774028,14.2073075277778,101420.69592361111,False,False,1.5043629271954442,False,0.5417768195777879,2.29,False,771.238
Buzimba,2013,6,0.4616666666666667,2.54,29.863333333333337,17.529999999999998,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.90934956944443,16.131280000000004,25.365660000000048,42.72508599334,0.1526433732079166,0.7382997516916666,16.857833708333374,101489.66315277778,False,False,0.2550133648657899,False,0.4733763324686145,0.4616666666666667,False,771.238
Nyengwe,2013,6,0.5223333333333333,1.47,29.863333333333337,17.529999999999998,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.164159388888947,20.992580000000032,25.81747000000001,20.01667017822,0.8987154204124167,0.5260113402233333,17.106705388888884,101416.68344444444,False,False,0.3658537084356579,False,0.6208172552546165,0.5223333333333333,False,771.238
Mulembwe,2013,6,1.599666666666667,2.54,21.59666666666667,7.031034482758621,0.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.90934956944443,16.131280000000004,25.365660000000048,42.72508599334,0.1526433732079166,0.7382997516916666,16.857833708333374,101489.66315277778,False,False,0.3376177859350189,False,0.3922193105992025,1.599666666666667,False,771.238
Kaburantwa,2013,6,1.0516666666666667,0.15,29.64657,13.719930000000032,0.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.120086375000028,13.719930000000032,29.64657,0.69046019994,0.4123384686559722,0.8272591709789723,12.792664236111136,101447.86853472222,True,True,2.207813552612297,False,0.6140396401625714,1.0516666666666667,False,771.238
Jiji,2013,6,0.5990000000000002,,21.59666666666667,7.031034482758621,0.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.169595666666737,13.068780000000004,25.86175000000003,10.63489916844,-0.6812596219094444,0.8569982110047222,12.4102862777778,101587.44493055556,False,False,0.7469623692808592,False,0.6872688644960641,0.5990000000000002,False,771.238
Nyakagunda,2013,6,0.5153333333333332,,27.34298000000001,13.289500000000032,0.0,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.40718756944443,13.289500000000032,27.34298000000001,1.24645232642,-1.2255738578208335,0.8471674806130806,10.649196416666712,101512.80198611112,True,True,1.9960780806672505,False,0.553440650059716,0.5153333333333332,False,771.238
Nyamagana,2013,6,0.9703333333333332,,29.64657,13.719930000000032,0.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.120086375000028,13.719930000000032,29.64657,0.69046019994,0.4123384686559722,0.8272591709789723,12.792664236111136,101447.86853472222,True,True,2.186850324850525,False,0.4971964085570105,0.9703333333333332,False,771.238
Mutimbuzi,2013,7,,1.06,29.806451612903228,17.182758620689654,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.659191626344125,15.295299999999996,31.609770000000022,0.52261352816,0.5863440629458333,1.325716531998387,13.17032508064517,101393.9510483871,False,False,1.5476478434872514,False,0.4810956983694205,0.9222640561888014,True,771.074
Jiji,2013,7,0.5064516129032259,,22.44838709677419,6.932000000000001,0.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.45352522849464,13.247340000000008,26.738670000000013,4.40549852718,-0.2051598440096774,1.097778443694086,11.305127217741983,101554.14077956988,False,False,0.7469623692808592,False,0.6179405714647626,0.5064516129032259,False,771.074
Mulembwe,2013,7,1.4496774193548383,1.05,22.44838709677419,6.932000000000001,0.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.02941391129036,16.19070000000005,26.256680000000017,16.82949060452,0.2200806218966935,0.6912449249965054,15.821387970430123,101462.29116935484,False,False,0.3376177859350189,False,0.4799881674105219,1.4496774193548383,False,771.074
Buzimba,2013,7,0.3083870967741935,1.05,29.74193548387097,17.441935483870967,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.02941391129036,16.19070000000005,26.256680000000017,16.82949060452,0.2200806218966935,0.6912449249965054,15.821387970430123,101462.29116935484,False,False,0.2550133648657899,False,0.4748276459964115,0.3083870967741935,False,771.074
Kaburantwa,2013,7,0.9964516129032256,0.1,32.49354838709677,14.896774193548389,1.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.379445793010746,14.833920000000036,30.773830000000032,0.5388259941,0.3661147795154301,0.7238376971330646,11.559052137096783,101422.77953629033,False,False,2.207813552612297,False,0.520911632746024,0.9964516129032256,False,771.074
Rusizi,2013,7,2.13,,29.806451612903228,17.182758620689654,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.659191626344125,15.295299999999996,31.609770000000022,0.52261352816,0.5863440629458333,1.325716531998387,13.17032508064517,101393.9510483871,False,False,1.5043629271954442,False,0.450624306035991,2.13,False,771.074
Mpanda,2013,7,1.0951612903225805,0.41,21.825806451612905,10.00967741935484,0.3,RWEGURA,RWEGURA,grid_m3.00_29.50,18.829961720430106,11.16640000000001,27.18398000000002,14.01519790198,0.0752448516365591,0.6944791331505376,10.855698427419384,101537.65340053765,False,False,0.6181210600568109,False,0.4587327144853275,1.0951612903225805,False,771.074
Nyakagunda,2013,7,0.4900000000000002,,32.49354838709677,14.896774193548389,1.4,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.51368879032259,14.543300000000045,28.068750000000023,2.6826858561199995,-0.9286351466491936,0.7677606964106183,9.14438051075274,101495.6615591398,False,False,1.9960780806672505,False,0.439886733397789,0.4900000000000002,False,771.074
Nyamagana,2013,7,0.8987096774193546,,32.49354838709677,14.896774193548389,1.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.379445793010746,14.833920000000036,30.773830000000032,0.5388259941,0.3661147795154301,0.7238376971330646,11.559052137096783,101422.77953629033,False,False,2.186850324850525,False,0.4074413688773225,0.8987096774193546,False,771.074
Nyengwe,2013,7,0.466774193548387,0.65,29.74193548387097,17.441935483870967,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.252127728494656,21.19766000000004,26.55746000000005,6.58655164606,0.8886400343604974,0.3998460269396505,16.107938145161313,101391.61913978496,False,False,0.3658537084356579,False,0.547259141383043,0.466774193548387,False,771.074
Jiji,2013,8,0.4583870967741935,,22.04838709677419,8.656666666666666,10.7,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.67797206989252,14.95858000000004,28.85793000000001,21.27408990316,-0.5627252660120968,0.964496962471774,10.541509327956987,101426.8991532258,False,False,0.7469623692808592,False,0.5693788200298765,0.4583870967741935,False,771.192
Buzimba,2013,8,0.2906451612903225,2.07,31.009677419354844,17.987096774193546,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.580694032258062,16.998000000000047,27.50833,81.698894322,0.3177442733244623,0.3902217717919624,16.015630698924724,101335.23939516128,False,False,0.2550133648657899,False,0.39555661098501,0.2906451612903225,False,771.192
Mpanda,2013,8,1.1112903225806452,0.65,21.53225806451613,10.670967741935486,57.9,RWEGURA,RWEGURA,grid_m3.00_29.50,19.22514391129033,11.36062000000004,27.481100000000023,50.72259883598,-0.2536602974458736,0.4418772012271505,10.81087547043012,101434.235047043,False,False,0.6181210600568109,False,0.4738160176991139,1.1112903225806452,False,771.192
Nyamagana,2013,8,0.8490322580645162,,33.4225806451613,15.790322580645164,38.3,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.85022266129033,13.790300000000002,32.15133000000003,1.3074874911,0.6584805804375806,0.7919276060372312,10.527470120967736,101316.51084677418,False,False,2.186850324850525,False,0.3512436729588675,0.8490322580645162,False,771.192
Nyengwe,2013,8,0.4290322580645161,0.79,31.009677419354844,17.987096774193546,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.75459790322583,20.257040000000018,26.93716000000001,36.08131412656,1.0070858301432797,0.0310029685092741,16.331307056451635,101260.19265456988,False,False,0.3658537084356579,False,0.4761129975521125,0.4290322580645161,False,771.192
Nyakagunda,2013,8,0.4761290322580649,,33.4225806451613,15.790322580645164,38.3,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.8579877016129,13.80170000000004,30.06176000000005,3.54003906968,-0.966926320541801,0.9746392974728496,9.452558360215107,101391.56953629032,False,False,1.9960780806672505,False,0.388161156609603,0.4761290322580649,False,771.192
Kaburantwa,2013,8,0.902258064516129,0.08,33.4225806451613,15.790322580645164,38.3,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.85022266129033,13.790300000000002,32.15133000000003,1.3074874911,0.6584805804375806,0.7919276060372312,10.527470120967736,101316.51084677418,False,False,2.207813552612297,False,0.4501637873923115,0.902258064516129,False,771.192
Rusizi,2013,8,2.02,,30.35806451612904,18.44193548387097,33.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.92200776881725,14.345000000000027,32.85880000000003,3.0331611668,1.1257460474448926,1.1577907064863306,12.529005913978551,101290.61927419354,False,False,1.5043629271954442,False,0.4818314158599865,2.02,False,771.192
Mulembwe,2013,8,1.3487096774193552,2.07,22.04838709677419,8.656666666666666,10.7,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.580694032258062,16.998000000000047,27.50833,81.698894322,0.3177442733244623,0.3902217717919624,16.015630698924724,101335.23939516128,False,False,0.3376177859350189,False,0.431799356536196,1.3487096774193552,False,771.192
Mutimbuzi,2013,8,,3.76,30.35806451612904,18.44193548387097,33.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.92200776881725,14.345000000000027,32.85880000000003,3.0331611668,1.1257460474448926,1.1577907064863306,12.529005913978551,101290.61927419354,False,False,1.5476478434872514,False,0.4768806072205215,1.0504014242845088,True,771.192
Nyengwe,2013,9,0.4223333333333334,1.34,30.410000000000007,19.456666666666667,49.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.27907779166668,21.310820000000035,26.5179,137.98189188216,0.6704676095111111,-0.2207805413765277,18.124963125000026,101207.847125,False,False,0.3658537084356579,False,0.502992380220468,0.4223333333333334,False,771.187
Kaburantwa,2013,9,0.8650000000000001,0.07,31.824000000000005,17.373684210526317,556.6000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.359766347222266,15.958730000000005,31.920000000000016,16.41774179378,0.4467005204273611,0.3829656602152778,12.159877972222262,101290.34781944446,False,False,2.207813552612297,False,0.4962531331263595,0.8650000000000001,False,771.187
Buzimba,2013,9,0.3883333333333335,7.54,30.410000000000007,19.456666666666667,49.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,22.033388097222257,16.771230000000003,26.26120000000003,292.70386612114004,0.0480527880147222,0.0804320237709722,17.76446255555561,101292.1030277778,False,False,0.2550133648657899,False,0.3875856506426375,0.3883333333333335,False,771.187
Mutimbuzi,2013,9,,10.46,29.870000000000005,19.456666666666667,79.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.301356750000025,16.83077000000003,32.49114000000003,8.64219669694,0.8491500638349999,0.4804347360031944,13.032596319444451,101260.23253472222,False,False,1.5476478434872514,False,0.5359830320741115,1.155855774889284,True,771.187
Mulembwe,2013,9,1.361666666666667,7.54,22.83,9.696666666666667,151.7,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.033388097222257,16.771230000000003,26.26120000000003,292.70386612114004,0.0480527880147222,0.0804320237709722,17.76446255555561,101292.1030277778,False,False,0.3376177859350189,False,0.4000659595361205,1.361666666666667,False,771.187
Jiji,2013,9,0.4500000000000002,,22.83,9.696666666666667,151.7,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.42383712500004,14.40267,27.301600000000008,146.72374703628,-0.28962624935425,0.4031723655556944,14.535436652777776,101398.47055555556,False,False,0.7469623692808592,False,0.598561937729865,0.4500000000000002,False,771.187
Nyamagana,2013,9,0.8729999999999998,,31.824000000000005,17.373684210526317,556.6000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.359766347222266,15.958730000000005,31.920000000000016,16.41774179378,0.4467005204273611,0.3829656602152778,12.159877972222262,101290.34781944446,False,False,2.186850324850525,False,0.4705710904725615,0.8729999999999998,False,771.187
Rusizi,2013,9,2.13,,29.870000000000005,19.456666666666667,79.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.301356750000025,16.83077000000003,32.49114000000003,8.64219669694,0.8491500638349999,0.4804347360031944,13.032596319444451,101260.23253472222,False,False,1.5043629271954442,False,0.5174791690208684,2.13,False,771.187
Mpanda,2013,9,1.1416666666666666,1.29,22.03333333333334,11.303333333333336,172.5,RWEGURA,RWEGURA,grid_m3.00_29.50,18.841037847222253,11.40990000000005,27.582300000000032,296.82850813134,-0.3105952156281945,-0.2050470347006944,13.325085333333334,101445.29869444444,False,False,0.6181210600568109,False,0.5536104378202136,1.1416666666666666,False,771.187
Nyakagunda,2013,9,0.5263333333333333,,31.824000000000005,17.373684210526317,556.6000000000001,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.403394166666715,14.47067000000004,29.16488000000004,23.74029170662,-0.791302680442639,0.5625066758449999,10.915161805555556,101375.04938888887,False,False,1.9960780806672505,False,0.6225657879770226,0.5263333333333333,False,771.187
Buzimba,2013,10,0.4019354838709679,11.88,29.46774193548387,19.54193548387096,107.3,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.80941057795701,18.136930000000007,26.793180000000007,383.36038498622,0.1274876956520161,0.4626151874052285,17.944724583333368,101265.9570967742,False,False,0.2550133648657899,False,0.457401349698991,0.4019354838709679,False,771.1595
Mpanda,2013,10,1.1374193548387097,6.92,12.12,10.993548387096777,119.59999999999998,RWEGURA,RWEGURA,grid_m3.00_29.50,18.96286202956992,12.6241,27.58352000000002,253.48615702942,-0.5659058065112903,-0.3139278843558992,12.82184319892474,101388.81500672044,False,False,0.6181210600568109,False,0.522706768514205,1.1374193548387097,False,771.1595
Kaburantwa,2013,10,0.758064516129032,0.12,32.34193548387097,17.561290322580643,32.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.03833545698928,15.337550000000022,31.626059999999995,9.69409937624,0.6468115571907258,0.4307679631182796,12.17619916666672,101248.0958938172,False,False,2.207813552612297,False,0.527875897327036,0.758064516129032,False,771.1595
Nyengwe,2013,10,0.4596774193548386,4.44,29.46774193548387,19.54193548387096,107.3,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.9014114650538,20.336450000000013,26.883200000000045,221.69589968464,0.7532253674825269,0.1439381663053225,18.473108360215065,101185.70900537634,False,False,0.3658537084356579,False,0.563976619105829,0.4596774193548386,False,771.1595
Mutimbuzi,2013,10,,18.42,30.025806451612905,19.00967741935484,12.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.24969259408607,16.534019999999998,32.46914000000004,5.58567045162,1.435019564926075,0.620827501320699,12.219892701612936,101214.82594758064,False,False,1.5476478434872514,False,0.542972636343614,1.313148852189684,True,771.1595
Nyakagunda,2013,10,0.4722580645161291,,32.34193548387097,17.561290322580643,32.0,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.157215860215047,13.670980000000045,29.795980000000043,35.89248653998,-0.7818770646127688,0.6879792986811828,10.988008911290365,101336.98469086022,False,False,1.9960780806672505,False,0.532565705511004,0.4722580645161291,False,771.1595
Nyamagana,2013,10,0.8354838709677422,,32.34193548387097,17.561290322580643,32.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.03833545698928,15.337550000000022,31.626059999999995,9.69409937624,0.6468115571907258,0.4307679631182796,12.17619916666672,101248.0958938172,False,False,2.186850324850525,False,0.463165383785959,0.8354838709677422,False,771.1595
Mulembwe,2013,10,1.5238709677419355,11.88,22.42903225806452,9.829032258064515,174.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.80941057795701,18.136930000000007,26.793180000000007,383.36038498622,0.1274876956520161,0.4626151874052285,17.944724583333368,101265.9570967742,False,False,0.3376177859350189,False,0.456031558553839,1.5238709677419355,False,771.1595
Jiji,2013,10,0.4535483870967742,,22.42903225806452,9.829032258064515,174.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.073950860215064,15.24825000000004,27.68118000000004,136.90328598623998,-0.4417222337284946,0.3561475615954301,14.93662891129037,101370.1115658602,False,False,0.7469623692808592,False,0.670898265032454,0.4535483870967742,False,771.1595
Rusizi,2013,10,2.21,,30.025806451612905,19.00967741935484,12.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.24969259408607,16.534019999999998,32.46914000000004,5.58567045162,1.435019564926075,0.620827501320699,12.219892701612936,101214.82594758064,False,False,1.5043629271954442,False,0.553832491341186,2.21,False,771.1595
Rusizi,2013,11,2.23,,28.94666666666667,19.713333333333328,59.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.519158680555563,17.42547000000002,33.00440000000003,4.0941238423,0.7983729691385556,0.3097205039286111,13.477568444444444,101106.21775,False,False,1.5043629271954442,False,0.532076826973588,2.23,False,771.0135
Kaburantwa,2013,11,0.7446666666666668,0.12,30.60666666666667,18.219999999999995,127.1,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.52900569444444,16.292930000000013,32.37548000000004,10.23054126302,0.3674932474794445,0.3639970335611111,12.932936611111131,101131.14830555556,False,False,2.207813552612297,False,0.622264163773468,0.7446666666666668,False,771.0135
Nyamagana,2013,11,0.8926666666666665,,30.60666666666667,18.219999999999995,127.1,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.52900569444444,16.292930000000013,32.37548000000004,10.23054126302,0.3674932474794445,0.3639970335611111,12.932936611111131,101131.14830555556,False,False,2.186850324850525,False,0.541793719843921,0.8926666666666665,False,771.0135
